9	0.65
9	0.53
9	0.63
9	0.62
9	0.42
9	0.6
9	0.48
9	0.71
9	0.49
9	0.66
9	0.6
9	0.51
9	0.46
9	0.55
9	0.53
9	0.7
9	0.65
9	0.36
9	0.62
9	0.48
9	0.64
9	0.55
9	0.42
9	0.61
9	0.63
9	0.6
9	0.53
9	0.69
9	0.52
9	0.64
9	0.6
9	0.55
9	0.41
9	0.65
9	0.4
9	0.62
9	0.56
9	0.53
9	0.46
9	0.7
9	0.45
9	0.74
9	0.56
9	0.57
9	0.4
9	0.54
9	0.64
9	0.55
9	0.52
9	0.61
9	0.45
9	0.48
9	0.48
9	0.64
9	0.57
9	0.51
9	0.55
9	0.55
9	0.72
9	0.37
9	0.37
9	0.65
9	0.53
9	0.65
9	0.52
9	0.35
9	0.6
9	0.67
9	0.62
9	0.52
9	0.49
9	0.73
9	0.44
9	0.4
9	0.44
9	0.7
9	0.49
9	0.58
9	0.6
9	0.71
9	0.49
9	0.49
9	0.54
9	0.53
9	0.71
9	0.66
9	0.64
9	0.4
9	0.55
9	0.45
9	0.58
9	0.4
9	0.46
9	0.43
9	0.55
9	0.55
9	0.6
9	0.47
9	0.5
9	0.6
27	0.44
27	0.49
27	0.5
27	0.42
27	0.47
27	0.49
27	0.63
27	0.45
27	0.48
27	0.62
27	0.6
27	0.47
27	0.48
27	0.56
27	0.5
27	0.49
27	0.52
27	0.59
27	0.55
27	0.56
27	0.57
27	0.45
27	0.44
27	0.51
27	0.58
27	0.55
27	0.56
27	0.51
27	0.52
27	0.65
27	0.64
27	0.53
27	0.57
27	0.52
27	0.59
27	0.43
27	0.54
27	0.54
27	0.55
27	0.56
27	0.63
27	0.54
27	0.41
27	0.49
27	0.49
27	0.51
27	0.46
27	0.55
27	0.54
27	0.58
27	0.47
27	0.47
27	0.57
27	0.49
27	0.59
27	0.51
27	0.67
27	0.54
27	0.57
27	0.54
27	0.4
27	0.57
27	0.51
27	0.43
27	0.48
27	0.51
27	0.57
27	0.52
27	0.46
27	0.56
27	0.46
27	0.56
27	0.52
27	0.55
27	0.53
27	0.46
27	0.62
27	0.5
27	0.52
27	0.5
27	0.63
27	0.5
27	0.51
27	0.5
27	0.45
27	0.52
27	0.54
27	0.55
27	0.59
27	0.48
27	0.5
27	0.48
27	0.6
27	0.37
27	0.46
27	0.52
27	0.44
27	0.55
27	0.63
27	0.57
81	0.49
81	0.5
81	0.53
81	0.49
81	0.51
81	0.49
81	0.47
81	0.53
81	0.48
81	0.49
81	0.48
81	0.52
81	0.47
81	0.49
81	0.48
81	0.51
81	0.48
81	0.52
81	0.52
81	0.52
81	0.56
81	0.54
81	0.49
81	0.53
81	0.52
81	0.5
81	0.5
81	0.49
81	0.56
81	0.45
81	0.45
81	0.53
81	0.53
81	0.53
81	0.54
81	0.48
81	0.52
81	0.54
81	0.52
81	0.48
81	0.52
81	0.5
81	0.55
81	0.43
81	0.53
81	0.46
81	0.52
81	0.51
81	0.43
81	0.51
81	0.5
81	0.52
81	0.51
81	0.54
81	0.54
81	0.53
81	0.49
81	0.49
81	0.46
81	0.47
81	0.51
81	0.51
81	0.53
81	0.51
81	0.54
81	0.51
81	0.48
81	0.55
81	0.55
81	0.51
81	0.49
81	0.5
81	0.51
81	0.54
81	0.53
81	0.54
81	0.5
81	0.51
81	0.46
81	0.46
81	0.53
81	0.53
81	0.5
81	0.54
81	0.46
81	0.47
81	0.49
81	0.55
81	0.51
81	0.57
81	0.52
81	0.47
81	0.55
81	0.47
81	0.45
81	0.53
81	0.46
81	0.48
81	0.53
81	0.48
